asv_id,total_reads
uniq23097,92.0
uniq23098,92.0
uniq231,16197.0
uniq2310,3764.0
uniq231062,27.0
uniq2311,3762.0
uniq23111,92.0
uniq231143,27.0
uniq231161,27.0
uniq2312,3761.0
uniq23120,92.0
uniq231213,27.0
uniq231244,27.0
uniq2313,3759.0
uniq231365,27.0
uniq23138,92.0
uniq2314,3759.0
uniq231427,27.0
uniq2315,3759.0
uniq231591,27.0
uniq2316,3758.0
uniq231662,27.0
uniq231683,27.0
uniq2317,3758.0
uniq23172,92.0
uniq231742,27.0
uniq231748,27.0
uniq2318,3754.0
uniq231802,27.0
uniq231817,27.0
uniq231820,27.0
uniq23184,91.0
uniq231856,27.0
uniq231867,27.0
uniq2319,3751.0
uniq231916,27.0
uniq231917,27.0
uniq23196,91.0
uniq232,16181.0
uniq2320,3748.0
uniq23205,91.0
uniq2321,3745.0
uniq23210,91.0
uniq232146,27.0
uniq23216,91.0
uniq23219,91.0
uniq2322,3743.0
uniq23222,91.0
uniq23229,91.0
uniq2323,3741.0
uniq232319,27.0
uniq23234,91.0
uniq232340,27.0
uniq232361,27.0
uniq232377,27.0
uniq2324,3739.0
uniq23241,91.0
uniq2325,3735.0
uniq23252,91.0
uniq232520,27.0
uniq232553,27.0
uniq2326,3724.0
uniq232609,27.0
uniq23261,91.0
uniq23263,91.0
uniq2327,3724.0
uniq2328,3721.0
uniq2329,3660.0
uniq23293,91.0
uniq232949,27.0
uniq233,16156.0
uniq2330,3715.0
uniq23303,91.0
uniq23304,91.0
uniq2331,3714.0
uniq23319,91.0
uniq2332,3713.0
uniq23321,91.0
uniq233256,27.0
uniq233287,27.0
uniq23329,91.0
uniq2333,3712.0
uniq23337,91.0
uniq2334,3711.0
uniq2335,3711.0
uniq233523,27.0
uniq2336,3709.0
uniq233601,27.0
uniq233649,27.0
uniq23365,91.0
uniq2337,3705.0
uniq233741,27.0
uniq233767,27.0
uniq2338,3704.0
uniq233859,27.0
uniq233889,27.0
uniq2339,3699.0
uniq234,16125.0
uniq2340,3698.0
uniq2341,3698.0
uniq23425,91.0
uniq234276,26.0
uniq234283,26.0
uniq2343,3697.0
uniq23431,91.0
uniq234387,26.0
uniq2344,3692.0
uniq23443,91.0
uniq234448,26.0
uniq23448,91.0
uniq234486,26.0
uniq2345,3691.0
uniq23451,91.0
uniq23458,91.0
uniq234593,26.0
uniq2346,3690.0
uniq23461,91.0
uniq234614,26.0
uniq234625,26.0
uniq23463,91.0
uniq2347,3689.0
uniq234763,26.0
uniq23477,91.0
uniq2348,3687.0
uniq234821,26.0
uniq234834,26.0
uniq23486,91.0
uniq234861,26.0
uniq234891,26.0
uniq2349,3687.0
uniq234964,26.0
uniq234985,26.0
uniq235,16108.0
uniq2350,3686.0
uniq235092,26.0
uniq235094,26.0
uniq2351,3685.0
uniq235133,26.0
uniq2352,3673.0
uniq235285,26.0
uniq235288,26.0
uniq2353,3669.0
uniq235322,26.0
uniq23534,91.0
uniq235365,26.0
uniq2354,3669.0
uniq23540,91.0
uniq23541,91.0
uniq23542,91.0
uniq235429,26.0
uniq23544,91.0
uniq235454,26.0
uniq235498,26.0
uniq2355,3666.0
uniq235529,26.0
uniq23553,90.0
uniq235536,26.0
uniq23556,90.0
uniq235589,26.0
uniq2356,3665.0
uniq235618,26.0
uniq23563,90.0
uniq235644,26.0
uniq23566,90.0
uniq235669,26.0
uniq235676,26.0
uniq235677,26.0
uniq235683,26.0
uniq235696,26.0
uniq2357,3660.0
uniq235754,26.0
uniq235756,26.0
uniq2358,3660.0
uniq235808,26.0
uniq23585,90.0
uniq235876,26.0
uniq235892,26.0
uniq2359,3658.0
uniq235933,26.0
uniq235964,26.0
uniq236,16088.0
uniq2360,3654.0
uniq236057,26.0
uniq236062,26.0
uniq2361,3646.0
uniq236101,26.0
uniq236175,26.0
uniq2362,3646.0
uniq236242,26.0
uniq23625,90.0
uniq236267,26.0
uniq2363,3642.0
uniq236301,26.0
uniq236363,26.0
uniq236386,26.0
uniq236397,26.0
uniq2364,3640.0
uniq23640,90.0
uniq23641,90.0
uniq23644,90.0
uniq2365,3636.0
uniq236537,26.0
uniq23657,90.0
uniq2366,3632.0
uniq236684,26.0
uniq2367,3630.0
uniq23670,90.0
uniq23675,90.0
uniq236777,26.0
uniq2368,3629.0
uniq236804,26.0
uniq2369,3626.0
uniq23692,90.0
uniq236934,26.0
uniq236938,26.0
uniq236966,26.0
uniq237,16073.0
uniq2370,3625.0
uniq237015,26.0
uniq237043,26.0
uniq237063,26.0
uniq23707,90.0
uniq237093,26.0
uniq2371,3623.0
uniq2372,3623.0
uniq237229,26.0
uniq237254,26.0
uniq2373,3621.0
uniq237332,26.0
uniq23739,90.0
uniq2374,3616.0
uniq237424,26.0
uniq237443,26.0
uniq23745,90.0
uniq237450,26.0
uniq23746,90.0
uniq237465,26.0
uniq237467,26.0
uniq2375,3609.0
uniq237588,26.0
uniq2376,3608.0
uniq237603,26.0
uniq237606,26.0
uniq2377,3603.0
uniq237738,26.0
uniq237784,26.0
uniq2378,3602.0
uniq237872,26.0
uniq23788,90.0
uniq237898,26.0
uniq2379,3601.0
uniq237908,26.0
uniq237936,26.0
uniq237939,26.0
uniq238,16033.0
uniq2380,3596.0
uniq238024,26.0
uniq238086,26.0
uniq238089,26.0
uniq2381,3590.0
uniq238125,26.0
uniq2382,3587.0
uniq2383,3587.0
uniq23834,90.0
uniq2384,3584.0
uniq238438,26.0
uniq238449,26.0
uniq238475,26.0
uniq2385,3580.0
uniq238503,26.0
uniq2386,3580.0
uniq238601,26.0
uniq23866,90.0
uniq238665,26.0
uniq238676,26.0
uniq238686,26.0
uniq23869,90.0
uniq2387,3578.0
uniq238707,26.0
uniq2388,3575.0
uniq238860,26.0
uniq238891,26.0
uniq238899,26.0
uniq2389,3574.0
uniq238900,26.0
uniq238916,26.0
uniq238966,26.0
uniq239,16018.0
uniq2390,3573.0
uniq239050,26.0
uniq23908,90.0
uniq2391,3567.0
uniq239130,26.0
uniq239144,26.0
uniq2392,3567.0
uniq239210,26.0
uniq2393,3565.0
uniq23930,90.0
uniq239399,26.0
uniq2394,3562.0
uniq2395,3553.0
uniq23955,90.0
uniq239550,26.0
uniq23958,90.0
uniq239589,26.0
uniq2396,3549.0
uniq23961,90.0
uniq23967,89.0
uniq239683,26.0
uniq23969,89.0
uniq2397,3549.0
uniq239714,26.0
uniq239715,26.0
uniq239775,26.0
uniq239776,26.0
uniq23979,89.0
uniq239796,26.0
uniq2398,3549.0
uniq239813,26.0
uniq239832,26.0
uniq23988,89.0
uniq2399,3548.0
uniq239908,26.0
uniq23991,89.0
uniq239929,26.0
uniq24,38140.0
uniq240,16013.0
uniq2400,3547.0
uniq24003,89.0
uniq2401,3546.0
uniq24012,89.0
uniq240142,26.0
uniq2402,3544.0
uniq240210,26.0
uniq2403,3536.0
uniq24036,89.0
uniq24039,89.0
uniq240403,26.0
uniq240445,26.0
uniq24049,89.0
uniq24051,89.0
uniq24058,89.0
uniq2406,3530.0
uniq24066,89.0
uniq2407,3526.0
uniq24072,89.0
uniq240725,26.0
uniq2408,3524.0
uniq2409,3523.0
uniq240906,26.0
uniq240920,26.0
uniq240992,26.0
uniq241,15991.0
uniq2410,3522.0
uniq241035,26.0
uniq2411,3519.0
uniq24115,89.0
uniq241167,26.0
uniq241171,26.0
uniq241178,26.0
uniq2412,3506.0
uniq241230,26.0
uniq2413,3500.0
uniq241362,26.0
uniq2414,3498.0
uniq241475,26.0
uniq241495,26.0
uniq2415,3497.0
uniq2416,3493.0
uniq24163,89.0
uniq241661,26.0
uniq241685,26.0
uniq2417,3492.0
uniq2418,3488.0
uniq241848,26.0
uniq2419,3488.0
uniq241943,26.0
uniq242,15936.0
uniq2420,3488.0
uniq2421,3485.0
uniq242162,26.0
uniq2422,3483.0
uniq242260,26.0
uniq2423,3481.0
uniq24230,89.0
uniq24233,89.0
uniq242359,26.0
uniq24236,89.0
uniq242384,26.0
uniq24239,89.0
uniq2424,3481.0
uniq24242,89.0
uniq24249,89.0
uniq242492,26.0
uniq2425,3480.0
uniq2426,3473.0
uniq24261,89.0
uniq24264,89.0
uniq24267,89.0
uniq242671,26.0
uniq242682,26.0
uniq242683,26.0
uniq2427,3473.0
uniq24275,89.0
uniq24276,89.0
uniq2428,3471.0
uniq24280,89.0
uniq2429,3465.0
uniq242926,26.0
uniq242929,26.0
uniq24298,89.0
uniq242995,26.0
uniq243,15915.0
uniq2430,3463.0
uniq2431,3461.0
uniq24316,89.0
uniq2432,3459.0
uniq243204,26.0
uniq243257,26.0
uniq2433,3452.0
uniq24337,89.0
uniq2434,3449.0
uniq24342,89.0
uniq2435,3447.0
uniq24354,89.0
uniq24359,89.0
uniq2436,3447.0
uniq24360,89.0
uniq243607,26.0
uniq243658,26.0
uniq24367,88.0
uniq2437,3445.0
uniq24374,88.0
uniq24377,88.0
uniq24379,88.0
uniq2438,3442.0
uniq24383,88.0
uniq24385,59.0
uniq24387,88.0
uniq2439,3441.0
uniq244,15895.0
uniq2440,3441.0
uniq244064,26.0
uniq2441,3440.0
uniq24410,88.0
uniq24411,88.0
uniq24413,88.0
uniq244176,26.0
uniq2442,3439.0
uniq2443,3437.0
uniq244356,26.0
uniq2444,3437.0
uniq244422,26.0
uniq244486,26.0
uniq2445,3436.0
uniq244510,26.0
uniq2446,3435.0
uniq24460,88.0
uniq244667,26.0
uniq244673,26.0
uniq2447,3433.0
uniq244706,26.0
uniq24473,88.0
uniq24474,88.0
uniq244742,26.0
uniq2448,3432.0
uniq24487,88.0
uniq244895,26.0
uniq2449,3429.0
uniq244906,26.0
uniq244913,26.0
uniq24494,88.0
uniq244963,26.0
uniq245,15872.0
uniq2450,3429.0
uniq245019,26.0
uniq245031,26.0
uniq2451,3428.0
uniq245137,26.0
uniq2452,3428.0
uniq245254,26.0
uniq2453,3427.0
uniq245303,26.0
uniq245318,26.0
uniq245320,26.0
uniq24536,88.0
uniq245364,26.0
uniq245396,26.0
uniq2454,3426.0
uniq245480,26.0
uniq2455,3426.0
uniq245500,26.0
uniq245555,26.0
uniq245622,26.0
uniq245623,26.0
uniq245651,26.0
uniq245676,26.0
uniq2457,3425.0
uniq245728,26.0
uniq245753,26.0
uniq245761,26.0
uniq245782,26.0
uniq2458,3422.0
uniq245802,26.0
uniq24583,88.0
uniq24589,88.0
uniq2459,3420.0
uniq246,15867.0
uniq2460,3419.0
uniq246015,26.0
uniq246054,26.0
uniq24609,88.0
uniq2461,3418.0
uniq246176,26.0
uniq246189,26.0
uniq2462,3418.0
uniq24620,88.0
uniq246291,26.0
uniq2463,3417.0
uniq246330,26.0
uniq246382,26.0
uniq2464,3415.0
uniq246494,26.0
uniq2465,3414.0
uniq246502,26.0
uniq246546,26.0
uniq24655,88.0
uniq246574,26.0
uniq246585,26.0
uniq2466,3413.0
uniq246621,26.0
uniq24665,88.0
uniq246657,26.0
uniq246676,26.0
uniq2467,3410.0
uniq246732,26.0
uniq246749,26.0
uniq246782,26.0
uniq2468,3407.0
uniq24683,88.0
uniq246856,26.0
uniq246897,26.0
uniq2469,3404.0
uniq24695,88.0
uniq246961,26.0
uniq246967,26.0
uniq24698,88.0
uniq246992,26.0
uniq246994,26.0
uniq247,15828.0
uniq2470,3400.0
uniq247056,26.0
uniq247075,26.0
uniq247095,26.0
uniq2471,3397.0
uniq24710,88.0
uniq24715,88.0
uniq247172,26.0
uniq247185,26.0
uniq2472,3394.0
uniq247221,26.0
uniq247227,26.0
uniq247256,26.0
uniq247272,26.0
uniq247275,26.0
uniq247289,26.0
uniq2473,3392.0
uniq2474,3391.0
uniq247451,26.0
uniq2475,3388.0
uniq247510,26.0
uniq247570,26.0
uniq2476,3387.0
uniq247612,26.0
uniq247632,26.0
uniq2477,3386.0
uniq247729,26.0
uniq2478,3385.0
uniq247818,26.0
uniq247871,26.0
uniq247896,26.0
uniq2479,3377.0
uniq248,15816.0
uniq2480,3376.0
uniq24800,88.0
uniq2481,3372.0
uniq248118,26.0
uniq248199,26.0
uniq2482,3371.0
uniq24820,87.0
uniq248251,26.0
uniq24826,87.0
uniq248288,26.0
uniq2483,3371.0
uniq248351,26.0
uniq248359,26.0
uniq2484,3370.0
uniq248461,26.0
uniq24848,87.0
uniq2485,3366.0
uniq248518,26.0
uniq24852,87.0
uniq248544,26.0
uniq24856,87.0
uniq24857,87.0
uniq248591,26.0
uniq2486,3364.0
uniq248651,26.0
uniq248686,26.0
uniq2487,3362.0
uniq248712,26.0
uniq248778,26.0
uniq2488,3360.0
uniq24880,87.0
uniq24883,87.0
uniq248858,26.0
uniq24887,87.0
uniq2489,3358.0
uniq24892,87.0
uniq248939,26.0
uniq248940,26.0
uniq249,15801.0
uniq2490,3354.0
uniq2491,3353.0
uniq24913,87.0
uniq24914,87.0
uniq249147,26.0
uniq249149,26.0
uniq249157,26.0
uniq24917,87.0
uniq249199,26.0
uniq2492,3352.0
uniq249209,26.0
uniq249212,26.0
uniq249237,26.0
uniq249254,26.0
uniq2493,3352.0
uniq249326,26.0
uniq249340,26.0
uniq249365,26.0
uniq24938,87.0
uniq249381,26.0
uniq2494,3349.0
uniq249468,26.0
uniq249494,26.0
uniq2495,3348.0
uniq249511,26.0
uniq249533,26.0
uniq249539,26.0
uniq249562,26.0
uniq249568,26.0
uniq2496,3343.0
uniq2497,3341.0
uniq249734,26.0
uniq249854,26.0
uniq249864,26.0
uniq2499,3337.0
uniq25,37353.0
uniq250,15794.0
uniq2500,3336.0
uniq25001,87.0
uniq250060,25.0
uniq250095,25.0
uniq2501,3332.0
uniq250167,25.0
uniq2502,3328.0
uniq250220,25.0
uniq250265,25.0
uniq250276,25.0
uniq2503,3328.0
uniq250321,25.0
uniq250393,25.0
uniq2504,3328.0
uniq250413,25.0
uniq2505,3326.0
uniq250545,25.0
uniq250591,25.0
uniq250598,25.0
uniq250599,25.0
uniq2506,3325.0
uniq250685,25.0
uniq2507,3320.0
uniq250797,25.0
uniq2508,3319.0
uniq250803,25.0
uniq250833,25.0
uniq2509,3319.0
uniq250902,25.0
uniq250928,25.0
uniq250971,25.0
uniq250992,25.0
uniq251,15750.0
uniq2510,3319.0
uniq25100,87.0
uniq251093,25.0
uniq2511,3318.0
uniq2512,3316.0
uniq251205,25.0
uniq251239,25.0
uniq251268,25.0
uniq25128,87.0
uniq2513,3309.0
uniq251307,25.0
uniq251351,25.0
uniq2514,3307.0
uniq2515,3304.0
uniq25154,87.0
uniq25155,87.0
uniq251550,25.0
uniq251571,25.0
uniq2516,3302.0
uniq251608,25.0
uniq251621,25.0
uniq25163,87.0
uniq2517,3302.0
uniq251760,25.0
uniq251766,25.0
uniq2518,3301.0
uniq251832,25.0
uniq251840,25.0
uniq251876,25.0
uniq251920,25.0
uniq251979,25.0
uniq252,15747.0
uniq2520,3291.0
uniq25209,87.0
uniq2521,3286.0
uniq25214,87.0
uniq2522,3279.0
uniq252251,25.0
uniq25227,87.0
uniq25228,87.0
uniq2523,3279.0
uniq252342,25.0
uniq252381,25.0
uniq252398,25.0
uniq2524,3277.0
uniq252415,25.0
uniq252456,25.0
uniq252492,25.0
uniq2525,3274.0
uniq252504,25.0
uniq2526,3273.0
uniq2527,3272.0
uniq252708,25.0
uniq252742,25.0
uniq252798,25.0
uniq2528,3269.0
uniq2529,3268.0
uniq252911,25.0
uniq252929,25.0
uniq252952,25.0
uniq253,15710.0
uniq2530,3258.0
uniq25302,86.0
uniq25304,86.0
uniq253085,25.0
uniq253097,25.0
uniq2531,3256.0
uniq253117,25.0
uniq253174,25.0
uniq2532,3255.0
uniq25326,86.0
uniq25329,86.0
uniq2533,3253.0
uniq25331,86.0
uniq25335,86.0
uniq25336,86.0
uniq25337,86.0
uniq2534,3252.0
uniq253407,25.0
uniq25341,86.0
uniq253420,25.0
uniq25345,86.0
uniq25347,86.0
uniq253477,25.0
uniq25348,86.0
uniq2535,3247.0
uniq25355,86.0
uniq253569,25.0
uniq25358,86.0
uniq2536,3246.0
uniq253651,25.0
uniq253674,25.0
uniq2537,3246.0
uniq253706,25.0
uniq253784,25.0
uniq2538,3242.0
uniq253805,25.0
uniq253837,25.0
uniq253851,25.0
uniq2539,3237.0
uniq25395,86.0
uniq253965,25.0
uniq254,15635.0
uniq2540,3237.0
uniq254000,25.0
uniq254001,25.0
uniq25401,86.0
uniq254021,25.0
uniq254050,25.0
uniq2541,3231.0
uniq254136,25.0
uniq25416,86.0
uniq254178,25.0
uniq2542,3226.0
uniq254266,25.0
uniq2543,3226.0
uniq254313,25.0
uniq25439,86.0
uniq2544,3225.0
uniq25440,86.0
uniq25443,86.0
uniq2545,3223.0
uniq25453,86.0
uniq2546,3222.0
uniq254611,25.0
uniq2547,3220.0
uniq254753,25.0
uniq254767,25.0
uniq254777,25.0
uniq2548,3220.0
uniq254806,25.0
uniq254835,25.0
uniq25488,86.0
uniq2549,3219.0
uniq25496,86.0
uniq255,15621.0
uniq2550,3219.0
uniq25500,86.0
uniq2551,3218.0
uniq2552,3216.0
uniq255243,25.0
uniq255244,25.0
uniq2553,3210.0
uniq255314,25.0
uniq255366,25.0
uniq25537,86.0
uniq2554,3207.0
uniq25540,86.0
uniq25543,86.0
uniq2555,3205.0
uniq255504,25.0
uniq255518,25.0
uniq255586,25.0
uniq2556,3176.0
uniq255607,25.0
uniq255645,25.0
uniq25568,86.0
uniq255694,25.0
uniq2557,3203.0
uniq255792,25.0
uniq2558,3202.0
uniq2559,3201.0
uniq25590,86.0
uniq255914,25.0
uniq256,15548.0
uniq2560,3196.0
uniq256033,25.0
uniq2561,3192.0
uniq256168,25.0
uniq2562,3191.0
uniq256232,25.0
uniq256246,25.0
uniq256280,25.0
uniq2563,3190.0
uniq25636,86.0
uniq2564,3189.0
uniq25640,86.0
uniq25644,86.0
uniq256476,25.0
uniq256483,25.0
uniq2565,3189.0
uniq256523,25.0
uniq2566,3187.0
uniq25660,86.0
uniq25664,86.0
uniq25666,86.0
uniq25668,86.0
uniq256685,25.0
uniq256694,25.0
uniq2567,3186.0
uniq256712,25.0
uniq2568,3185.0
uniq25686,86.0
uniq2569,3185.0
uniq256906,25.0
uniq256917,25.0
uniq256950,25.0
uniq256974,25.0
uniq257,15507.0
uniq2570,3184.0
uniq257091,25.0
uniq2571,3180.0
uniq257140,25.0
uniq257152,25.0
uniq2572,3180.0
uniq257231,25.0
uniq257240,25.0
uniq257258,25.0
uniq257263,25.0
uniq2573,3178.0
uniq257302,25.0
uniq25734,86.0
uniq257356,25.0
uniq2574,3173.0
uniq25741,86.0
uniq257429,25.0
uniq2575,3170.0
uniq257533,25.0
uniq257547,25.0
uniq2576,3159.0
uniq2577,3159.0
uniq25771,86.0
uniq257769,25.0
uniq2578,3158.0
uniq25780,86.0
uniq257808,25.0
uniq25782,86.0
uniq257835,25.0
uniq25786,85.0
uniq25787,85.0
uniq2579,3157.0
uniq25792,85.0
uniq25796,85.0
uniq257993,25.0
uniq257999,25.0
uniq258,15440.0
uniq2580,3154.0
uniq258008,25.0
uniq25803,85.0
uniq2581,3152.0
uniq258104,25.0
uniq25818,85.0
uniq2582,3144.0
uniq258205,25.0
uniq258208,25.0
uniq258229,25.0
uniq258242,25.0
uniq258289,25.0
uniq2583,3144.0
uniq2584,3139.0
uniq25845,85.0
uniq2585,3139.0
uniq25851,85.0
uniq258519,25.0
uniq25854,85.0
uniq258581,25.0
uniq2586,3138.0
uniq2587,3134.0
uniq25872,85.0
uniq258755,25.0
uniq25879,85.0
uniq2588,3134.0
uniq25886,85.0
uniq2589,3132.0
uniq259,15415.0
uniq2590,3132.0
uniq259019,25.0
uniq259028,25.0
uniq2591,3129.0
uniq259101,25.0
uniq259128,25.0
uniq25913,85.0
uniq25916,85.0
uniq2592,3125.0
uniq25920,85.0
uniq259280,25.0
uniq259388,25.0
uniq25939,85.0
uniq2594,3120.0
uniq25944,85.0
uniq2595,3118.0
uniq25958,85.0
uniq2596,3117.0
uniq259688,25.0
uniq2597,3111.0
uniq2598,3109.0
uniq259877,25.0
uniq2599,3108.0
uniq259944,25.0
uniq26,37056.0
uniq260,15354.0
uniq2600,3108.0
uniq2601,3107.0
uniq260220,25.0
uniq260293,25.0
uniq2603,3104.0
uniq26035,85.0
uniq2604,3102.0
uniq2605,3101.0
uniq260558,25.0
uniq260563,25.0
uniq2606,3096.0
uniq260626,25.0
uniq260673,25.0
uniq2607,3095.0
uniq26072,85.0
uniq2608,3085.0
uniq2609,3084.0
uniq26091,85.0
uniq260973,25.0
uniq261,15349.0
uniq2610,3083.0
uniq261023,25.0
uniq2611,3083.0
uniq261116,25.0
uniq261164,25.0
uniq2612,3080.0
uniq261239,25.0
uniq2613,3078.0
uniq26134,85.0
uniq261341,25.0
uniq261348,25.0
uniq2614,3076.0
uniq261405,25.0
uniq26142,85.0
uniq261455,25.0
uniq261458,25.0
uniq2615,3069.0
uniq26158,85.0
uniq2616,3065.0
uniq261608,25.0
uniq26164,85.0
uniq261649,25.0
uniq26166,85.0
uniq261690,25.0
uniq26178,85.0
uniq2618,3062.0
uniq26185,85.0
uniq261863,25.0
uniq261888,25.0
uniq2619,3061.0
uniq261953,25.0
uniq261970,25.0
uniq262,15329.0
uniq2620,3061.0
uniq262059,25.0
uniq262095,25.0
uniq262100,25.0
uniq262149,25.0
uniq262184,25.0
uniq262188,25.0
uniq262195,25.0
uniq2622,3056.0
uniq262268,25.0
uniq2623,3052.0
uniq26230,85.0
uniq26236,85.0
uniq262392,25.0
uniq262397,25.0
uniq2624,3051.0
uniq26240,85.0
uniq262401,25.0
uniq262413,25.0
uniq262455,25.0
uniq262482,25.0
uniq2625,3050.0
uniq262527,25.0
uniq262580,25.0
uniq26259,85.0
uniq262595,25.0
uniq2626,3047.0
uniq262612,25.0
uniq26263,85.0
uniq26264,85.0
uniq26266,85.0
uniq2627,3046.0
uniq26272,85.0
uniq262742,25.0
uniq26278,84.0
uniq262828,25.0
uniq262846,25.0
uniq262875,25.0
uniq2629,3043.0
uniq262962,25.0
uniq26299,84.0
uniq263,15327.0
uniq2630,3043.0
uniq2631,3041.0
uniq26310,84.0
uniq26312,84.0
uniq263126,25.0
uniq263137,25.0
uniq263149,25.0
uniq26315,84.0
uniq26316,84.0
uniq263170,25.0
uniq263191,25.0
uniq2632,3040.0
uniq26322,84.0
uniq263292,25.0
uniq2633,3039.0
uniq263358,25.0
uniq26336,84.0
uniq263361,25.0
uniq26339,84.0
uniq2634,3035.0
uniq263439,25.0
uniq26347,84.0
uniq2635,3032.0
uniq26352,84.0
uniq263535,25.0
uniq263590,25.0
uniq263592,25.0
uniq2636,3032.0
uniq263644,25.0
uniq263664,25.0
uniq26369,84.0
uniq2637,3031.0
uniq263739,25.0
uniq263753,25.0
uniq2638,3030.0
uniq26386,84.0
uniq2639,2986.0
uniq26392,84.0
uniq264,15320.0
uniq2640,3026.0
uniq264059,25.0
uniq264065,25.0
uniq26407,84.0
uniq2641,3026.0
uniq26413,84.0
uniq264181,25.0
uniq2642,3024.0
uniq26422,84.0
uniq264238,25.0
uniq2643,3022.0
uniq264349,25.0
uniq264372,25.0
uniq2644,3015.0
uniq264444,25.0
uniq264455,25.0
uniq26446,84.0
uniq264462,25.0
uniq264490,25.0
uniq2645,3014.0
uniq264584,25.0
uniq2646,3013.0
uniq264672,25.0
uniq2647,3007.0
uniq26475,84.0
uniq264750,25.0
uniq2648,3007.0
uniq2649,3005.0
uniq264957,25.0
uniq264980,25.0
uniq265,15314.0
uniq2650,3004.0
uniq265007,25.0
uniq2651,3000.0
uniq265151,25.0
uniq2652,2998.0
uniq26522,84.0
uniq26524,84.0
uniq2653,2994.0
uniq265352,25.0
uniq2654,2991.0
uniq265457,25.0
uniq265471,25.0
uniq265494,25.0
uniq2655,2990.0
uniq265587,25.0
uniq2656,2988.0
uniq265604,25.0
uniq2657,2988.0
uniq265765,25.0
uniq265771,25.0
uniq265781,25.0
uniq2658,2988.0
uniq265811,25.0
uniq265894,25.0
uniq2659,2987.0
uniq266,15309.0
uniq2660,2986.0
uniq266011,25.0
uniq26605,84.0
uniq266058,25.0
uniq266149,25.0
uniq2662,2983.0
uniq266205,25.0
uniq266213,25.0
uniq266228,25.0
uniq266268,25.0
uniq2663,2982.0
uniq266370,25.0
uniq2664,2979.0
uniq266419,25.0
uniq26646,84.0
uniq266487,25.0
uniq26649,84.0
uniq2665,2979.0
uniq266508,25.0
uniq266535,25.0
uniq266567,25.0
uniq2666,2972.0
uniq266624,25.0
uniq26664,84.0
uniq266672,25.0
uniq266681,25.0
uniq2667,2971.0
uniq266736,25.0
uniq266744,25.0
uniq26676,84.0
uniq266761,25.0
uniq266778,25.0
uniq2668,2967.0
uniq266812,25.0
uniq266829,25.0
uniq266868,25.0
uniq266871,25.0
uniq2669,2964.0
uniq267,15309.0
uniq2670,2963.0
uniq2671,2963.0
uniq267112,24.0
uniq26712,84.0
uniq267126,24.0
uniq26713,84.0
uniq267193,24.0
uniq2672,2958.0
uniq267247,24.0
uniq267259,24.0
uniq2673,2958.0
uniq267309,24.0
uniq267340,24.0
uniq267341,24.0
uniq2674,2953.0
uniq26741,84.0
uniq267457,24.0
uniq2675,2951.0
uniq267506,24.0
uniq267532,24.0
uniq2676,2949.0
uniq267628,24.0
uniq2677,2944.0
uniq26773,84.0
uniq26776,84.0
uniq2678,2941.0
uniq2679,2940.0
uniq267914,24.0
uniq26795,83.0
uniq26797,83.0
uniq268,15279.0
uniq2680,2935.0
uniq26800,83.0
uniq268000,24.0
uniq268007,24.0
uniq268023,24.0
uniq2681,2933.0
uniq268129,24.0
uniq2682,2932.0
uniq268210,24.0
uniq2683,2929.0
uniq26836,83.0
uniq2684,2924.0
uniq26842,83.0
uniq268426,24.0
uniq268462,24.0
uniq26848,83.0
uniq268484,24.0
uniq2685,2923.0
uniq26850,83.0
uniq268506,24.0
uniq26855,83.0
uniq268551,24.0
uniq2686,2922.0
uniq26866,83.0
uniq268667,24.0
uniq2687,2815.0
uniq2688,2918.0
uniq26883,83.0
uniq2689,2917.0
uniq268902,24.0
uniq26892,83.0
uniq268924,24.0
uniq268927,24.0
uniq26893,83.0
uniq268935,24.0
uniq268970,24.0
uniq269,15263.0
uniq2690,2915.0
uniq269021,24.0
uniq26909,83.0
uniq269090,24.0
uniq2691,2913.0
uniq26911,83.0
uniq26917,83.0
uniq269175,24.0
uniq2692,2913.0
uniq269202,24.0
uniq269203,24.0
uniq26929,83.0
uniq2693,2911.0
uniq269363,24.0
uniq269391,24.0
uniq2694,2910.0
uniq269452,24.0
uniq2695,2909.0
uniq269581,24.0
uniq2696,2908.0
uniq269607,24.0
uniq269638,24.0
uniq2697,2902.0
uniq269713,24.0
uniq269718,24.0
uniq269756,24.0
uniq269758,24.0
uniq2698,2901.0
uniq269830,24.0
uniq269865,24.0
uniq269866,24.0
uniq269882,24.0
uniq269893,24.0
uniq2699,2900.0
uniq26995,83.0
uniq269952,24.0
uniq27,36963.0
uniq270,15263.0
uniq2700,2898.0
uniq270003,24.0
uniq270059,24.0
uniq2701,2897.0
uniq270180,24.0
uniq270182,24.0
uniq270258,24.0
uniq2703,2894.0
uniq27036,83.0
uniq270387,24.0
uniq2704,2892.0
uniq270562,24.0
uniq270568,24.0
uniq270577,24.0
uniq2706,2890.0
uniq2707,2887.0
uniq270790,24.0
uniq2708,2885.0
uniq270814,24.0
uniq270861,24.0
uniq270952,24.0
uniq270994,24.0
uniq271,15262.0
uniq2710,2883.0
uniq271010,24.0
uniq271017,24.0
uniq2711,2869.0
uniq271115,24.0
uniq271174,24.0
uniq2712,2863.0
uniq271201,24.0
uniq27126,83.0
uniq2713,2862.0
uniq27139,83.0
uniq2714,2855.0
uniq2715,2855.0
uniq271541,24.0
uniq27155,83.0
uniq271578,24.0
uniq2716,2854.0
